"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"476",2236304481,"18cc26e0-a0b3-4ea5-865b-9159a5488624","1b41a706-97a9-4506-808d-ecccab824bc9","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Spring Mtns, Lee Canyon, near McWilliams CG","Nevada","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.3083,-115.68543,NA,NA,NA,NA,NA,NA,"1996-04-22",22,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0332",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.603,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"477",2236304472,"18cc26e0-a0b3-4ea5-865b-9159a5488624","26d44f85-246c-402e-bd04-3a338ccd2305","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 4, W of Ebbett's Pass","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.5425,-119.8853,NA,NA,NA,NA,NA,NA,"2010-07-20",20,7,2010,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1657",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, J Starrett, D Leavitt","",NA,2024-02-09 09:46:18.522,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"478",2236304454,"18cc26e0-a0b3-4ea5-865b-9159a5488624","75b47985-e0ea-4ef4-b0f9-92685e36495c","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 4, W of Ebbett's Pass","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.5425,-119.8853,NA,NA,NA,NA,NA,NA,"2010-07-20",20,7,2010,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1658",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, J Starrett, D Leavitt","",NA,2024-02-09 09:46:18.518,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"479",2236304436,"18cc26e0-a0b3-4ea5-865b-9159a5488624","467ddd70-a32c-4ae7-af4b-43ced982f082","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Intake 2 CG, off Hwy 168, near Aspendell","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",37.24705,-118.58913,NA,NA,NA,NA,NA,NA,"1996-05-31",31,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0414",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.585,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"480",2236304370,"18cc26e0-a0b3-4ea5-865b-9159a5488624","31687eea-6a77-4351-940a-201f6e89ee5c","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 50, 2.7 mi N jnct w/ Hwy 89, near Myers","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.88848,-120.00078,NA,NA,NA,NA,NA,NA,"1996-05-30",30,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0307",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.574,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"481",2236304351,"18cc26e0-a0b3-4ea5-865b-9159a5488624","cb9bce61-3e4e-4693-9f46-b67b616e9aff","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Huntington Lake, near Upper Billy CG","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",37.2392,-119.2257,NA,NA,NA,NA,NA,NA,"2007-06-12",12,6,2007,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1649",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, R Keith","",NA,2024-02-09 09:46:18.522,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"482",2236304335,"18cc26e0-a0b3-4ea5-865b-9159a5488624","97c80341-d3df-4681-b574-9def60fa2e23","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","ridge north of Aspendell, off Hwy 168","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",37.24345,-118.60739,NA,NA,NA,NA,NA,NA,"2000-06-26",26,6,2000,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0925",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, M Lowder","",NA,2024-02-09 09:46:18.525,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"483",2236304305,"18cc26e0-a0b3-4ea5-865b-9159a5488624","3910672d-e516-4a5e-8d9a-0565282497d1","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Mt. Hood, above Mt Hood Meadows Ski Area","Oregon","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",45.33256,-121.67402,NA,NA,NA,NA,NA,NA,"2000-06-20",20,6,2000,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0927",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, M Lowder","",NA,2024-02-09 09:46:18.526,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"484",2236304303,"18cc26e0-a0b3-4ea5-865b-9159a5488624","e56e55c3-20c2-49ae-820f-c63fe522a1a6","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Site 544","Nevada","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",NA,NA,NA,NA,NA,NA,NA,NA,"2006-08-09",9,8,2006,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1651",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","C Hayashi","",NA,2024-02-09 09:46:18.521,"","TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"485",2236304219,"18cc26e0-a0b3-4ea5-865b-9159a5488624","c64eead1-aaa4-4334-8c64-7eb642b39740","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 140 at Continental Lake, SW of Denio Junction","Nevada","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",41.90946,-118.73532,NA,NA,NA,NA,NA,NA,"2001-06-08",8,6,2001,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1121",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, M Lowder","",NA,2024-02-09 09:46:18.525,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"486",2236304202,"18cc26e0-a0b3-4ea5-865b-9159a5488624","318779c5-4a4e-4873-a381-0451c4cdec35","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 50, 2.7 mi N jnct w/ Hwy 89, near Myers","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.88848,-120.00078,NA,NA,NA,NA,NA,NA,"1996-05-30",30,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0300",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.555,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"487",2236304190,"18cc26e0-a0b3-4ea5-865b-9159a5488624","1752e622-6185-4064-9b21-7fba92f295f7","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","8.3 mi W Lake Siskiyou, WA Barr RD, near Gumboot Lake","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",41.21189,-122.50902,NA,NA,NA,NA,NA,NA,"1996-05-26",26,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0376",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.595,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"488",2236304184,"18cc26e0-a0b3-4ea5-865b-9159a5488624","7c4eae52-88c2-4ed1-818d-321f8f306d67","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","White Mtns, near Schulman Grove Visitor Center, Reed Flat","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",37.38498,-118.18232,NA,NA,NA,NA,NA,NA,"1996-05-31",31,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0348",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.6,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"489",2236304140,"18cc26e0-a0b3-4ea5-865b-9159a5488624","40654bc9-6bde-489c-af3e-5c11076a3ecc","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","San Jacinto Mtns, 0.5 mi E Boulder Basin CG, Black Mtn Trail Rd","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",33.82421,-116.75219,NA,NA,NA,NA,NA,NA,"1996-05-17",17,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0298",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.554,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"490",2236304111,"18cc26e0-a0b3-4ea5-865b-9159a5488624","5b28578d-c0f5-4d21-bf3e-b8c6c8271318","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Panamint Mtns, Upper Wildrose Canyon","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.22796,-117.07345,NA,NA,NA,NA,NA,NA,"1996-04-21",21,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0329",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.547,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"491",2236304074,"18cc26e0-a0b3-4ea5-865b-9159a5488624","8066cdd0-073f-449b-87ba-9448b919e944","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Subway Cave Picnic Area, 1 mi N Old Station, off Hwy 89","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",40.68473,-121.41896,NA,NA,NA,NA,NA,NA,"1996-05-29",29,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0339",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.601,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"492",2236304068,"18cc26e0-a0b3-4ea5-865b-9159a5488624","86077498-200f-45f8-8666-575ee695c8b3","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Mt. Pinos Rd, near McGill CG","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",34.81249,-119.1033,NA,NA,NA,NA,NA,NA,"1996-05-18",18,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0335",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.605,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"493",2236304037,"18cc26e0-a0b3-4ea5-865b-9159a5488624","3c53d29d-f718-4f79-ac03-71ed61594695","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Spring Mtns, lower Lee Canyon, Hwy 156, 0.5 m E Hay 158 jnct","Nevada","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.35708,-115.63703,NA,NA,NA,NA,NA,NA,"1996-04-22",22,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0330",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.606,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"494",2236304018,"18cc26e0-a0b3-4ea5-865b-9159a5488624","0610f957-65bd-4034-bb04-41d5311090ec","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Panamint Mtns, Upper Wildrose Canyon","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.22796,-117.07345,NA,NA,NA,NA,NA,NA,"1996-04-21",21,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0406",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.592,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"495",2236304011,"18cc26e0-a0b3-4ea5-865b-9159a5488624","6fb6ae47-b0a1-4ac9-a833-24eb355f2f2b","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Spring Mtns, lower Lee Canyon, Hwy 156, 0.5 m E Hay 158 jnct","Nevada","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.35708,-115.63703,NA,NA,NA,NA,NA,NA,"1996-04-22",22,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0407",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.592,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"496",2236304009,"18cc26e0-a0b3-4ea5-865b-9159a5488624","b7a47931-3ce0-40d5-a5fb-b47fcfdd173f","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Blue Mesa Rsvr.","Colorado","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.399436,-107.382002,1807,NA,NA,NA,NA,NA,"1997-06-21",21,6,1997,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0523",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","S Masta","",NA,2024-02-09 09:46:18.592,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"497",2236304000,"18cc26e0-a0b3-4ea5-865b-9159a5488624","2fb9ec20-c16f-4297-87aa-c3180eb66fd4","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Huntington Lake, near Upper Billy CG","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",37.2392,-119.2257,NA,NA,NA,NA,NA,NA,"2007-06-12",12,6,2007,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1650",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, R Keith","",NA,2024-02-09 09:46:18.52,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"498",2236303986,"18cc26e0-a0b3-4ea5-865b-9159a5488624","d9c921db-c49a-46d9-a353-315f35dfda00","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Fremont Lakes Rd, 7 mi NE of Pinedale","Wyoming","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",42.94468,-109.77367,NA,NA,NA,NA,NA,NA,"2001-06-01",1,6,2001,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA1124",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, M Lowder","",NA,2024-02-09 09:46:18.519,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"499",2236303961,"18cc26e0-a0b3-4ea5-865b-9159a5488624","21dfd329-5ca7-41eb-ba65-1b1e1a770894","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Hwy 50, 2.7 mi N jnct w/ Hwy 89, near Myers","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",38.88848,-120.00078,NA,NA,NA,NA,NA,NA,"1996-05-30",30,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0340",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.604,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"500",2236303957,"18cc26e0-a0b3-4ea5-865b-9159a5488624","4633f79d-ae5c-454e-8382-5e7f5c0b6033","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","McCloud River, near Lower Falls","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",41.24087,-122.02518,NA,NA,NA,NA,NA,NA,"1996-05-28",28,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0373",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.591,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"501",2236303937,"18cc26e0-a0b3-4ea5-865b-9159a5488624","7a040b1b-17b7-461b-8675-9004e8995f89","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","near Lake Almanor, Hwy 147, 1.9 mi. N jnct Hwy 89","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",40.1981,-121.07231,NA,NA,NA,NA,NA,NA,"1996-05-29",29,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0362",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.596,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"502",2236303911,"18cc26e0-a0b3-4ea5-865b-9159a5488624","a225c5fb-0ceb-4886-b676-536a65bb3a9b","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","8.3 mi W Lake Siskiyou, WA Barr RD, near Gumboot Lake","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",41.21189,-122.50902,NA,NA,NA,NA,NA,NA,"1996-05-26",26,5,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0337",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.602,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"503",2236303902,"18cc26e0-a0b3-4ea5-865b-9159a5488624","aec01792-032a-42b0-9130-c5dfd8b05ccb","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Nehalem Bay SP, inland near airstrip","Oregon","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",45.70179,-123.93124,NA,NA,NA,NA,NA,NA,"2000-06-21",21,6,2000,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0920",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin, M Lowder","",NA,2024-02-09 09:46:18.523,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"504",2236303885,"18cc26e0-a0b3-4ea5-865b-9159a5488624","45cad703-c39a-4856-b733-d88bdaac247c","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Panamint Mtns, Upper Wildrose Canyon","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",36.22796,-117.07345,NA,NA,NA,NA,NA,NA,"1996-04-21",21,4,1996,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0328",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.565,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"505",2236303821,"18cc26e0-a0b3-4ea5-865b-9159a5488624","360b6280-5b0d-4d50-8f6e-fc918b577c20","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","(Keyserling, 1885)","US","Lassen Volcanic NP, Nobles Emigrant Trail pulloff, Hwy 89","California","PRESENT",NA,"0fd2e751-26c2-4f67-9bdf-3a8228480eb4",40.55624,-121.53449,NA,NA,NA,NA,NA,NA,"1997-07-03",3,7,1997,2170749,2170749,"PRESERVED_SPECIMEN","SDSU","TAC","SDSU_HA0534",NA,"M Hedin",NA,"CC0_1_0","SDSU Terrestrial Arthropods Collection","M Hedin","",NA,2024-02-09 09:46:18.59,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
